24,22,17,0,0
24,60,4,0,0
24,37,1,0,0
24,116,34,0,0
24,124,15,0,0
24,58,8,0,0
24,77,4,0,0
24,78,2,0,0
24,54,2,0,0
24,16,16,0,0
24,4,4,0,0
24,61,28,0,0
24,75,1,0,0
24,114,1,0,0
24,83,29,0,0
24,89,2,0,0
24,21,7,0,0
24,118,2,0,0
24,1,1,0,0
24,43,1,0,0
25,101,8,0,0
25,22,13,0,0
25,60,10,0,0
25,37,1,0,0
25,116,31,0,0
25,124,29,0,0
25,58,1,0,0
25,77,21,0,0
25,56,6,0,0
25,78,3,0,0
25,54,5,0,0
25,16,14,0,0
25,4,7,0,0
25,98,1,0,0
25,61,6,0,0
25,114,3,0,0
25,83,6,0,0
25,89,1,0,0
25,21,6,0,0
25,7,1,0,0
26,117,1,0,0
26,101,11,0,0
26,22,16,0,0
26,60,2,0,0
26,37,1,0,0
26,116,30,0,0
26,124,26,0,0
26,58,5,0,0
26,77,3,0,0
26,33,1,0,0
26,6,5,0,0
26,78,6,0,0
26,54,3,0,0
26,16,16,0,0
26,4,4,0,0
26,61,21,0,0
26,75,1,0,0
26,114,13,0,0
26,83,41,0,0
26,89,2,0,0
26,21,2,0,0
26,118,1,0,0
26,43,5,0,0
27,79,4,0,10
27,127,3,0,10
27,101,9,0,10
27,22,12,0,10
27,60,11,0,10
27,37,6,0,10
27,116,42,0,10
27,124,33,0,10
27,41,3,0,10
27,77,4,0,10
27,19,3,0,10
27,78,9,0,10
27,54,5,0,10
27,16,18,0,10
27,61,18,0,10
27,75,2,0,10
27,114,5,0,10
27,83,18,0,10
27,89,2,0,10
27,21,12,0,10
27,15,1,0,10
27,7,2,0,10
27,43,1,0,10
28,101,10,0,0
28,22,20,0,0
28,60,7,0,0
28,50,1,0,0
28,116,47,0,0
28,124,17,0,0
28,58,4,0,0
28,77,4,0,0
28,19,1,0,0
28,33,5,0,0
28,99,1,0,0
28,78,5,0,0
28,54,12,0,0
28,16,12,0,0
28,4,8,0,0
28,61,13,0,0
28,75,1,0,0
28,114,2,0,0
28,83,24,0,0
28,21,3,0,0
28,1,4,0,0
28,43,4,0,0
29,101,12,0,0
29,22,13,0,0
29,60,7,0,0
29,37,2,0,0
29,50,1,0,0
29,116,49,0,0
29,124,19,0,0
29,77,6,0,0
29,33,3,0,0
29,56,6,0,0
29,54,2,0,0
29,16,8,0,0
29,4,5,0,0
29,98,1,0,0
29,61,8,0,0
29,114,3,0,0
29,83,9,0,0
29,89,2,0,0
29,21,6,0,0
29,1,1,0,0
29,51,2,0,0
29,43,1,0,0
29,126,5,0,0
30,79,1,0,0
30,101,12,0,0
30,22,37,0,0
30,116,29,0,0
30,124,22,0,0
30,58,9,0,0
30,77,10,0,0
30,56,6,0,0
30,78,13,0,0
30,54,8,0,0
30,16,13,0,0
30,4,3,0,0
30,61,8,0,0
30,114,4,0,0
30,59,1,0,0
30,83,9,0,0
30,25,1,0,0
30,89,3,0,0
30,21,6,0,0
30,43,2,0,0
31,101,8,0,10
31,22,28,0,10
31,60,3,0,10
31,116,38,0,10
31,124,12,0,10
31,41,1,0,10
31,77,1,0,10
31,56,1,0,10
31,78,1,0,10
31,91,5,0,10
31,54,3,0,10
31,16,10,0,10
31,4,6,0,10
31,61,8,0,10
31,114,11,0,10
31,83,16,0,10
31,21,6,0,10
31,118,1,0,10
32,79,2,0,0
32,101,6,0,0
32,22,20,0,0
32,60,9,0,0
32,116,37,0,0
32,124,18,0,0
32,58,4,0,0
32,77,4,0,0
32,33,1,0,0
32,78,2,0,0
32,54,2,0,0
32,16,17,0,0
32,4,3,0,0
32,98,2,0,0
32,61,12,0,0
32,114,11,0,0
32,83,23,0,0
32,21,8,0,0
32,43,1,0,0
33,101,13,0,0
33,22,27,0,0
33,60,9,0,0
33,96,1,0,0
33,116,18,0,0
33,124,12,0,0
33,58,2,0,0
33,77,4,0,0
33,78,4,0,0
33,54,2,0,0
33,16,24,0,0
33,4,1,0,0
33,98,3,0,0
33,61,10,0,0
33,31,1,0,0
33,114,6,0,0
33,83,30,0,0
33,21,4,0,0
33,43,1,0,0
34,127,1,0,0
34,101,11,0,0
34,22,19,0,0
34,60,6,0,0
34,116,25,0,0
34,124,9,0,0
34,58,7,0,0
34,77,11,0,0
34,56,2,0,0
34,6,1,0,0
34,78,3,0,0
34,54,4,0,0
34,16,13,0,0
34,4,4,0,0
34,61,14,0,0
34,75,1,0,0
34,114,1,0,0
34,83,14,0,0
34,21,6,0,0
34,43,2,0,0
35,101,14,0,10
35,22,23,0,10
35,60,5,0,10
35,37,1,0,10
35,116,19,0,10
35,124,18,0,10
35,58,1,0,10
35,77,4,0,10
35,56,1,0,10
35,78,3,0,10
35,115,3,0,10
35,16,7,0,10
35,61,9,0,10
35,114,1,0,10
35,83,24,0,10
35,21,2,0,10
35,1,6,0,10
35,43,2,0,10
36,101,9,0,0
36,22,11,0,0
36,60,2,0,0
36,116,23,0,0
36,124,27,0,0
36,58,2,0,0
36,77,1,0,0
36,78,2,0,0
36,16,12,0,0
36,4,2,0,0
36,98,3,0,0
36,61,6,0,0
36,114,7,0,0
36,83,16,0,0
36,21,2,0,0
36,126,1,0,0
37,101,6,0,0
37,22,12,0,0
37,60,1,0,0
37,96,6,0,0
37,116,28,0,0
37,124,9,0,0
37,41,2,0,0
37,77,4,0,0
37,54,5,0,0
37,16,5,0,0
37,4,2,0,0
37,61,11,0,0
37,114,9,0,0
37,83,22,0,0
37,25,1,0,0
37,21,1,0,0
37,15,2,0,0
37,51,1,0,0
37,43,1,0,0
37,126,5,0,0
38,101,6,0,0
38,22,21,0,0
38,60,8,0,0
38,116,17,0,0
38,124,12,0,0
38,56,5,0,0
38,78,1,0,0
38,115,1,0,0
38,54,3,0,0
38,16,10,0,0
38,4,5,0,0
38,98,1,0,0
38,61,12,0,0
38,114,6,0,0
38,83,4,0,0
38,43,2,0,0
39,101,2,0,10
39,22,10,0,10
39,60,5,0,10
39,116,29,0,10
39,124,14,0,10
39,58,6,0,10
39,77,2,0,10
39,78,1,0,10
39,16,13,0,10
39,4,6,0,10
39,61,7,0,10
39,75,2,0,10
39,114,3,0,10
39,83,25,0,10
39,21,1,0,10
40,127,1,0,0
40,101,10,0,0
40,22,7,0,0
40,60,3,0,0
40,116,14,0,0
40,124,3,0,0
40,132,1,0,0
40,77,5,0,0
40,6,1,0,0
40,78,4,0,0
40,54,4,0,0
40,16,10,0,0
40,4,3,0,0
40,98,1,0,0
40,61,12,0,0
40,114,7,0,0
40,83,12,0,0
40,21,2,0,0
40,118,1,0,0
41,101,5,0,0
41,22,19,0,0
41,50,1,0,0
41,116,19,0,0
41,124,26,0,0
41,77,5,0,0
41,99,1,0,0
41,78,3,0,0
41,54,4,0,0
41,16,19,0,0
41,4,3,0,0
41,98,2,0,0
41,61,10,0,0
41,114,3,0,0
41,83,26,0,0
41,21,6,0,0
41,43,1,0,0
42,79,1,0,10
42,127,1,0,10
42,101,6,0,10
42,22,15,0,10
42,60,4,0,10
42,116,30,0,10
42,124,14,0,10
42,58,4,0,10
42,77,2,0,10
42,56,3,0,10
42,99,1,0,10
42,54,4,0,10
42,16,9,0,10
42,4,1,0,10
42,98,3,0,10
42,61,10,0,10
42,75,5,0,10
42,114,3,0,10
42,83,17,0,10
42,51,1,0,10
43,101,8,0,10
43,22,8,0,10
43,60,3,0,10
43,37,1,0,10
43,116,23,0,10
43,124,15,0,10
43,77,3,0,10
43,19,1,0,10
43,115,1,0,10
43,54,1,0,10
43,16,1,0,10
43,4,4,0,10
43,98,11,0,10
43,61,12,0,10
43,114,5,0,10
43,83,12,0,10
43,21,2,0,10
43,43,1,0,10
44,101,4,0,0
44,22,8,0,0
44,60,5,0,0
44,116,25,0,0
44,124,7,0,0
44,77,3,0,0
44,78,1,0,0
44,111,1,0,0
44,91,1,0,0
44,54,3,0,0
44,16,13,0,0
44,4,2,0,0
44,98,7,0,0
44,61,10,0,0
44,114,3,0,0
44,83,13,0,0
44,21,6,0,0
44,1,1,0,0
44,43,5,0,0
45,101,11,0,0
45,22,11,0,0
45,60,1,0,0
45,37,1,0,0
45,116,11,0,0
45,124,6,0,0
45,58,6,0,0
45,77,4,0,0
45,33,1,0,0
45,54,2,0,0
45,16,3,0,0
45,4,1,0,0
45,98,4,0,0
45,61,14,0,0
45,114,3,0,0
45,83,11,0,0
45,21,3,0,0
45,43,1,0,0
46,101,10,0,0
46,22,1,0,0
46,60,1,0,0
46,116,22,0,0
46,124,7,0,0
46,58,1,0,0
46,77,3,0,0
46,33,1,0,0
46,54,6,0,0
46,16,5,0,0
46,98,7,0,0
46,61,13,0,0
46,114,6,0,0
46,83,12,0,0
46,21,5,0,0
46,1,1,0,0
46,43,1,0,0
47,127,1,0,10
47,101,6,0,10
47,22,10,0,10
47,60,3,0,10
47,116,17,0,10
47,124,8,0,10
47,58,2,0,10
47,77,14,0,10
47,33,1,0,10
47,115,2,0,10
47,54,5,0,10
47,16,2,0,10
47,4,3,0,10
47,98,6,0,10
47,61,7,0,10
47,114,10,0,10
47,83,7,0,10
47,21,4,0,10
47,43,2,0,10
48,127,4,0,0
48,101,13,0,0
48,22,15,0,0
48,116,26,0,0
48,124,12,0,0
48,58,2,0,0
48,77,2,0,0
48,56,1,0,0
48,115,1,0,0
48,16,12,0,0
48,4,3,0,0
48,98,8,0,0
48,61,7,0,0
48,75,2,0,0
48,114,4,0,0
48,83,29,0,0
48,21,1,0,0
49,101,10,0,0
49,22,8,0,0
49,60,4,0,0
49,50,1,0,0
49,116,19,0,0
49,124,19,0,0
49,77,10,0,0
49,78,7,0,0
49,54,4,0,0
49,16,3,0,0
49,4,2,0,0
49,98,8,0,0
49,61,17,0,0
49,75,5,0,0
49,114,3,0,0
49,83,18,0,0
49,21,9,0,0
49,1,1,0,0
50,101,19,0,0
50,22,10,0,0
50,37,1,0,0
50,50,1,0,0
50,116,25,0,0
50,124,15,0,0
50,58,2,0,0
50,77,2,0,0
50,56,1,0,0
50,99,1,0,0
50,54,1,0,0
50,16,4,0,0
50,4,2,0,0
50,98,16,0,0
50,61,16,0,0
50,114,12,0,0
50,83,12,0,0
50,21,1,0,0
50,43,2,0,0
51,101,8,0,10
51,22,14,0,10
51,60,3,0,10
51,116,5,0,10
51,124,11,0,10
51,77,1,0,10
51,56,1,0,10
51,78,2,0,10
51,54,1,0,10
51,16,8,0,10
51,98,10,0,10
51,61,12,0,10
51,114,9,0,10
51,83,10,0,10
51,21,3,0,10
51,1,1,0,10
51,43,9,0,10
52,101,10,0,0
52,22,10,0,0
52,116,22,0,0
52,124,4,0,0
52,58,2,0,0
52,132,2,0,0
52,77,2,0,0
52,54,3,0,0
52,16,9,0,0
52,4,4,0,0
52,98,21,0,0
52,61,5,0,0
52,114,4,0,0
52,83,14,0,0
52,21,1,0,0
52,43,1,0,0
53,127,1,0,0
53,101,13,0,0
53,22,7,0,0
53,60,6,0,0
53,37,1,0,0
53,116,12,0,0
53,124,11,0,0
53,77,2,0,0
53,19,1,0,0
53,6,5,0,0
53,78,2,0,0
53,54,1,0,0
53,16,14,0,0
53,4,1,0,0
53,98,11,0,0
53,61,5,0,0
53,114,4,0,0
53,83,3,0,0
53,25,1,0,0
53,21,11,0,0
53,7,1,0,0
53,43,4,0,0
54,101,10,0,0
54,22,10,0,0
54,60,4,0,0
54,116,28,0,0
54,124,8,0,0
54,58,4,0,0
54,77,3,0,0
54,78,1,0,0
54,4,2,0,0
54,98,39,0,0
54,61,14,0,0
54,114,2,0,0
54,83,3,0,0
54,21,2,0,0
54,43,4,0,0
55,127,2,0,10
55,101,8,0,10
55,22,7,0,10
55,60,4,0,10
55,116,10,0,10
55,124,8,0,10
55,77,2,0,10
55,56,2,0,10
55,99,1,0,10
55,78,8,0,10
55,91,1,0,10
55,16,5,0,10
55,98,17,0,10
55,61,6,0,10
55,114,5,0,10
55,83,7,0,10
55,25,1,0,10
55,43,4,0,10
56,101,2,0,0
56,22,18,0,0
56,60,1,0,0
56,116,5,0,0
56,124,4,0,0
56,58,3,0,0
56,41,1,0,0
56,77,5,0,0
56,56,1,0,0
56,78,1,0,0
56,91,10,0,0
56,54,1,0,0
56,16,6,0,0
56,4,3,0,0
56,98,18,0,0
56,61,11,0,0
56,114,3,0,0
56,83,7,0,0
56,21,2,0,0
57,127,2,0,0
57,101,8,0,0
57,22,12,0,0
57,60,6,0,0
57,116,18,0,0
57,124,13,0,0
57,56,5,0,0
57,78,4,0,0
57,54,13,0,0
57,16,3,0,0
57,4,6,0,0
57,98,30,0,0
57,61,8,0,0
57,114,1,0,0
57,83,7,0,0
57,21,2,0,0
57,43,1,0,0
58,127,1,0,0
58,101,1,0,0
58,22,11,0,0
58,50,1,0,0
58,116,3,0,0
58,124,16,0,0
58,77,1,0,0
58,78,4,0,0
58,115,1,0,0
58,54,1,0,0
58,16,1,0,0
58,98,20,0,0
58,61,5,0,0
58,75,1,0,0
58,114,5,0,0
58,83,3,0,0
58,43,1,0,0
59,101,14,0,10
59,22,9,0,10
59,116,1,0,10
59,124,6,0,10
59,58,1,0,10
59,77,6,0,10
59,78,1,0,10
59,54,1,0,10
59,16,2,0,10
59,98,27,0,10
59,61,11,0,10
59,114,3,0,10
59,83,8,0,10
59,21,2,0,10
59,1,3,0,10
60,127,1,0,0
60,101,3,0,0
60,22,6,0,0
60,60,2,0,0
60,116,1,0,0
60,124,3,0,0
60,77,9,0,0
60,6,1,0,0
60,78,3,0,0
60,16,1,0,0
60,4,2,0,0
60,98,38,0,0
60,61,14,0,0
60,114,2,0,0
60,83,17,0,0
60,43,1,0,0
61,127,3,0,0
61,101,10,0,0
61,22,5,0,0
61,60,3,0,0
61,116,4,0,0
61,124,5,0,0
61,77,4,0,0
61,19,1,0,0
61,78,2,0,0
61,91,1,0,0
61,16,3,0,0
61,98,21,0,0
61,61,17,0,0
61,114,4,0,0
61,83,7,0,0
61,43,2,0,0
62,101,4,0,0
62,22,9,0,0
62,60,1,0,0
62,50,1,0,0
62,116,4,0,0
62,124,11,0,0
62,58,1,0,0
62,39,4,0,0
62,6,1,0,0
62,78,2,0,0
62,91,1,0,0
62,16,5,0,0
62,98,38,0,0
62,61,19,0,0
62,114,7,0,0
62,83,7,0,0
62,21,2,0,0
62,43,1,0,0
63,127,1,0,10
63,101,3,0,10
63,22,2,0,10
63,60,1,0,10
63,116,8,0,10
63,124,11,0,10
63,28,1,0,10
63,58,2,0,10
63,77,12,0,10
63,19,1,0,10
63,78,5,0,10
63,54,3,0,10
63,16,11,0,10
63,4,3,0,10
63,98,34,0,10
63,61,13,0,10
63,114,2,0,10
63,83,5,0,10
63,21,2,0,10
63,43,1,0,10
64,127,1,0,0
64,101,7,0,0
64,22,13,0,0
64,60,1,0,0
64,116,5,0,0
64,124,6,0,0
64,77,1,0,0
64,56,1,0,0
64,78,3,0,0
64,91,7,0,0
64,54,1,0,0
64,98,22,0,0
64,61,8,0,0
64,114,9,0,0
64,83,17,0,0
64,21,1,0,0
65,101,5,0,0
65,22,23,0,0
65,60,1,0,0
65,116,3,0,0
65,124,13,0,0
65,77,5,0,0
65,78,2,0,0
65,16,6,0,0
65,4,2,0,0
65,98,25,0,0
65,61,22,0,0
65,114,2,0,0
65,83,11,0,0
65,43,1,0,0
66,127,1,0,0
66,101,9,0,0
66,22,7,0,0
66,50,2,0,0
66,116,7,0,0
66,124,14,0,0
66,58,1,0,0
66,77,2,0,0
66,19,3,0,0
66,78,3,0,0
66,54,5,0,0
66,16,2,0,0
66,4,2,0,0
66,98,52,0,0
66,61,29,0,0
66,75,1,0,0
66,114,8,0,0
66,83,18,0,0
66,21,2,0,0
67,127,2,0,10
67,101,7,0,10
67,22,17,0,10
67,116,6,0,10
67,124,26,0,10
67,77,4,0,10
67,33,1,0,10
67,78,4,0,10
67,91,2,0,10
67,54,1,0,10
67,16,8,0,10
67,4,2,0,10
67,98,23,0,10
67,61,26,0,10
67,75,1,0,10
67,114,10,0,10
67,83,9,0,10
67,21,1,0,10
67,15,1,0,10
68,127,4,0,0
68,101,2,0,0
68,22,36,0,0
68,60,1,0,0
68,37,2,0,0
68,116,5,0,0
68,124,17,0,0
68,41,1,0,0
68,77,3,0,0
68,33,2,0,0
68,78,21,0,0
68,111,1,0,0
68,16,16,0,0
68,4,1,0,0
68,98,38,0,0
68,61,46,0,0
68,114,5,0,0
68,83,27,0,0
